"","sm_id","intervalsP","numdetect","duration","TSSS","TSSS.s","meantemp","meantemp.s","twilightperiod","twilightperiodB","latitude","latitude.s","longitude","date","ordinal.day","ordinal.s","ordinal.s2","time","Intercept","twilightperiodBCIVIL.1","twilightperiodBNAUTICAL.1","twilightperiodBASTRONOMICAL.1","twilightperiodBNIGHT","twilightperiodBASTRONOMICAL.2","twilightperiodBNAUTICAL.2","twilightperiodBCIVIL.2","twilightperiodBAFTER","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"11","7620","2014-06-22 03:30:00 CDT--2014-06-22 03:40:00 CDT",0,600,18000,0.36708166197012,21.1209302325581,1.24912711212789,"ASTRONOMICAL","ASTRONOMICAL.2",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,3.5,1,0,0,0,0,1,0,0,0,0.0726523667263672,0.0728806539365662,0.0674619308183146,0.118691034835362,0.0513232511891204,0.0457588475188755,0.066256026793924,0.0569149558943738,0.0291847601310109,0.0709184535287582,0.0626236471265206,0.0670303029338091,0.090637475470509,0.0831756535028021,0.0556950695221213,0.079034859201558,0.0405298966694929,0.0435984433596067,0.0551357167808986,0.0362628147272623,0.0502725119997862,0.0333903756792011,0.0629182924531494,0.0271116394144457,0.112046778820197,0.0444015734810769,0.0567755060328691,0.0338074194253874,0.0887858835193085,0.042545772937758,0.0959872332900486,0.102389556571769,0.0324971956003888,0.0818370919030001,0.0336905863984286,0.0587933049738571,0.0506154115220947,0.0521228559548051,0.08191002134077,0.0635058780387406,0.0246289774542969,0.0801720053493698,0.0604586725889279,0.0413169669847232,0.104610760108916,0.056810986231347,0.0812629922946444,0.0405019661849794,0.0596158144115658,0.0415168898788632,0.0261121552893376,0.040189993001799,0.115683919598091,0.0828041812782466,0.0401478358286967,0.117887532480008,0.133488458005943,0.0608375791656547,0.0565454362179902,0.0588596431693317,0.0491677534924584,0.0454004118470836,0.0674938551469734,0.0625431285823092,0.0787879407090026,0.103605174261214,0.046122672778965,0.078672516614335,0.0780708342318377,0.0706470043134261,0.120401329387206,0.0658070560566698,0.0203791507687845,0.0748542268698014,0.0405591731269121,0.111962433859226,0.0639781558987929,0.0266124858859539,0.0445293455810482,0.0492719635621189,0.0584748155981845,0.0751630872341504,0.0368172811360019,0.0396400731086227,0.0600749281383828,0.0933620643391727,0.0570476700273491,0.0421464960928424,0.0842049594923122,0.0666987860893533,0.095470119291833,0.0806544802973347,0.0303224259198226,0.0665205649913145,0.0279435565111294,0.0495703640966376,0.0406144651999861,0.0511582372097769,0.0235814812140646,0.0384349063605535
"12","7620","2014-06-22 03:40:00 CDT--2014-06-22 03:50:00 CDT",0,600,18600,0.426060350260212,21.1209302325581,1.24912711212789,"ASTRONOMICAL","ASTRONOMICAL.2",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,3.66666666666667,1,0,0,0,0,1,0,0,0,0.0726523667263672,0.0728806539365662,0.0674619308183146,0.118691034835362,0.0513232511891204,0.0457588475188755,0.066256026793924,0.0569149558943738,0.0291847601310109,0.0709184535287582,0.0626236471265206,0.0670303029338091,0.090637475470509,0.0831756535028021,0.0556950695221213,0.079034859201558,0.0405298966694929,0.0435984433596067,0.0551357167808986,0.0362628147272623,0.0502725119997862,0.0333903756792011,0.0629182924531494,0.0271116394144457,0.112046778820197,0.0444015734810769,0.0567755060328691,0.0338074194253874,0.0887858835193085,0.042545772937758,0.0959872332900486,0.102389556571769,0.0324971956003888,0.0818370919030001,0.0336905863984286,0.0587933049738571,0.0506154115220947,0.0521228559548051,0.08191002134077,0.0635058780387406,0.0246289774542969,0.0801720053493698,0.0604586725889279,0.0413169669847232,0.104610760108916,0.056810986231347,0.0812629922946444,0.0405019661849794,0.0596158144115658,0.0415168898788632,0.0261121552893376,0.040189993001799,0.115683919598091,0.0828041812782466,0.0401478358286967,0.117887532480008,0.133488458005943,0.0608375791656547,0.0565454362179902,0.0588596431693317,0.0491677534924584,0.0454004118470836,0.0674938551469734,0.0625431285823092,0.0787879407090026,0.103605174261214,0.046122672778965,0.078672516614335,0.0780708342318377,0.0706470043134261,0.120401329387206,0.0658070560566698,0.0203791507687845,0.0748542268698014,0.0405591731269121,0.111962433859226,0.0639781558987929,0.0266124858859539,0.0445293455810482,0.0492719635621189,0.0584748155981845,0.0751630872341504,0.0368172811360019,0.0396400731086227,0.0600749281383828,0.0933620643391727,0.0570476700273491,0.0421464960928424,0.0842049594923122,0.0666987860893533,0.095470119291833,0.0806544802973347,0.0303224259198226,0.0665205649913145,0.0279435565111294,0.0495703640966376,0.0406144651999861,0.0511582372097769,0.0235814812140646,0.0384349063605535
"13","7620","2014-06-22 03:50:00 CDT--2014-06-22 04:00:00 CDT",0,600,19200,0.485039038550305,21.1209302325581,1.24912711212789,"ASTRONOMICAL","ASTRONOMICAL.2",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,3.83333333333333,1,0,0,0,0,1,0,0,0,0.0726523667263672,0.0728806539365662,0.0674619308183146,0.118691034835362,0.0513232511891204,0.0457588475188755,0.066256026793924,0.0569149558943738,0.0291847601310109,0.0709184535287582,0.0626236471265206,0.0670303029338091,0.090637475470509,0.0831756535028021,0.0556950695221213,0.079034859201558,0.0405298966694929,0.0435984433596067,0.0551357167808986,0.0362628147272623,0.0502725119997862,0.0333903756792011,0.0629182924531494,0.0271116394144457,0.112046778820197,0.0444015734810769,0.0567755060328691,0.0338074194253874,0.0887858835193085,0.042545772937758,0.0959872332900486,0.102389556571769,0.0324971956003888,0.0818370919030001,0.0336905863984286,0.0587933049738571,0.0506154115220947,0.0521228559548051,0.08191002134077,0.0635058780387406,0.0246289774542969,0.0801720053493698,0.0604586725889279,0.0413169669847232,0.104610760108916,0.056810986231347,0.0812629922946444,0.0405019661849794,0.0596158144115658,0.0415168898788632,0.0261121552893376,0.040189993001799,0.115683919598091,0.0828041812782466,0.0401478358286967,0.117887532480008,0.133488458005943,0.0608375791656547,0.0565454362179902,0.0588596431693317,0.0491677534924584,0.0454004118470836,0.0674938551469734,0.0625431285823092,0.0787879407090026,0.103605174261214,0.046122672778965,0.078672516614335,0.0780708342318377,0.0706470043134261,0.120401329387206,0.0658070560566698,0.0203791507687845,0.0748542268698014,0.0405591731269121,0.111962433859226,0.0639781558987929,0.0266124858859539,0.0445293455810482,0.0492719635621189,0.0584748155981845,0.0751630872341504,0.0368172811360019,0.0396400731086227,0.0600749281383828,0.0933620643391727,0.0570476700273491,0.0421464960928424,0.0842049594923122,0.0666987860893533,0.095470119291833,0.0806544802973347,0.0303224259198226,0.0665205649913145,0.0279435565111294,0.0495703640966376,0.0406144651999861,0.0511582372097769,0.0235814812140646,0.0384349063605535
"14","7620","2014-06-22 05:30:00 CDT--2014-06-22 05:40:00 CDT",0,600,25200,1.07482592145123,21.1209302325581,1.24912711212789,"CIVIL","CIVIL.2",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,5.5,1,0,0,0,0,0,0,1,0,0.0790368341117609,0.114581510258955,0.190685776437115,0.131146997460443,0.12738495998484,0.105112358757069,0.112081297300314,0.118951255301511,0.0909999757498416,0.092468907937504,0.161288002880497,0.166331270524692,0.129910317447954,0.103319891962722,0.04013772301702,0.271123084687257,0.163883928635711,0.145612439765112,0.107717373865183,0.134591327101604,0.134422215294232,0.177269025197656,0.0942505209768049,0.11055999503795,0.0833334015327611,0.0902755593234773,0.153491895198985,0.212784925777434,0.121607584657466,0.0823619324592982,0.147807546378222,0.150698795765988,0.0883587036229542,0.148502160144356,0.231790368764384,0.128567890406369,0.323144643394355,0.132329242512586,0.275570392588022,0.0182829044741294,0.214465090335857,0.157529920932616,0.133868021163634,0.193456157167647,0.126260881987636,0.171763287536268,0.0457851177981923,0.121019353161597,0.0738343828343309,0.102642210361976,0.107734465077456,0.148488235684452,0.167305208187996,0.116922521960978,0.125008608159916,0.158619664265802,0.246673549151446,0.0926083797911863,0.172297377042567,0.0856387725321095,0.0757931059821638,0.109742557177331,0.136788229743374,0.186103032169095,0.160404998479833,0.209344217217567,0.104260161782404,0.151424305009317,0.18018931017724,0.116406654885469,0.107027038415814,0.13783955893086,0.115599960552283,0.1534624599269,0.0966361160929978,0.141604286822156,0.0804821041715091,0.109790618603301,0.177968326154548,0.0771406834792993,0.0825062275800812,0.0667880350742922,0.222949252312609,0.137560387094242,0.0855348306760078,0.157317833339737,0.0982579643953305,0.135021566114296,0.165428140568412,0.0950194463326387,0.129627950486277,0.219441152992406,0.16065133102933,0.110878918381335,0.120197453017347,0.108846395440273,0.153787152726065,0.242703526758268,0.100911258596932,0.245508495284298
"15","7620","2014-06-22 06:20:00 CDT--2014-06-22 06:30:00 CDT",0,600,28200,1.36971936290169,21.1209302325581,1.24912711212789,"AFTER","AFTER",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,6.33333333333333,1,0,0,0,0,0,0,0,1,0.000802973273327226,0.00426009456352605,0.00630300987615073,0.000993511691775538,0.00403891538226151,1.94258100721037e-10,0.00478896163941697,0.000728013360918525,0.0066680998176717,0.000888246512675016,2.76438542764131e-09,0.00535354926709978,0.004102346767569,8.95596022172052e-11,0.00466262567877325,0.00746841557791464,0.00580038593540106,6.94266765917902e-09,0.00678655992270473,0.000674527463748976,0.00592008512467291,0.00654146375880335,0.00550043380703775,0.00560300191365578,0.00597275460992023,0.000829388093410467,0.00514695959759101,0.00517032583329281,0.00544411262907764,0.00484126882339097,0.00636203254130469,0.00383482975304581,0.0050105212684295,0.00572854003775506,0.00653576816519577,0.00487389167640662,0.00490032820706966,0.00470412964025355,0.00102150912805585,0.00405462050829948,0.000706000704156746,0.00673765458779468,0.000672109395843643,0.000736413494571292,0.000916421563610419,0.00540175629051647,0.00480950505103326,4.39866505220811e-15,0.00453171277823249,0.000796457875396283,0.000723160097798892,0.00100690204442431,0.00401041563094558,0.00463219420366998,0.00505752540067555,0.00528708566417673,0.00683340161069826,0.0045410075297338,0.000985810629136948,0.000826656975907737,0.00510677034623208,0.00520819666812557,0.0050842924662836,0.0070508589351147,0.000935888400907284,5.64793629595724e-09,0.00477450542391771,0.00616470346685022,0.00664852397082151,0.00525190654996223,0.00102395178037035,0.00550044305296364,0.000767060004374774,0.00530792688498396,0.00622298195733182,0.00532259338662399,0.00338501839060246,0.00519383361795053,0.000846697248454221,0.00464251022789026,0.0049501928291555,0.00468788529241392,8.54768658307575e-10,0.00418187896748216,0.00494377098843104,0.00822490864264032,0.00498423472784547,0.00068113888208789,0.00504257245218603,0.00474104089724033,0.00493373351008053,0.000910127433083526,0.0053768319861042,0.00583090028448866,4.23686755112953e-11,0.00518715969494514,0.00577864366971356,0.0009659315199578,0.000755038028245458,0.00507106801121423
"16","7620","2014-06-22 06:30:00 CDT--2014-06-22 06:40:00 CDT",0,600,28800,1.42869805119178,21.1209302325581,1.24912711212789,"AFTER","AFTER",52.54744,0.993135126738612,-90.4122,"2014-06-21",172,-0.751168025912095,0.78764728720817,6.5,1,0,0,0,0,0,0,0,1,0.000802973273327226,0.00426009456352605,0.00630300987615073,0.000993511691775538,0.00403891538226151,1.94258100721037e-10,0.00478896163941697,0.000728013360918525,0.0066680998176717,0.000888246512675016,2.76438542764131e-09,0.00535354926709978,0.004102346767569,8.95596022172052e-11,0.00466262567877325,0.00746841557791464,0.00580038593540106,6.94266765917902e-09,0.00678655992270473,0.000674527463748976,0.00592008512467291,0.00654146375880335,0.00550043380703775,0.00560300191365578,0.00597275460992023,0.000829388093410467,0.00514695959759101,0.00517032583329281,0.00544411262907764,0.00484126882339097,0.00636203254130469,0.00383482975304581,0.0050105212684295,0.00572854003775506,0.00653576816519577,0.00487389167640662,0.00490032820706966,0.00470412964025355,0.00102150912805585,0.00405462050829948,0.000706000704156746,0.00673765458779468,0.000672109395843643,0.000736413494571292,0.000916421563610419,0.00540175629051647,0.00480950505103326,4.39866505220811e-15,0.00453171277823249,0.000796457875396283,0.000723160097798892,0.00100690204442431,0.00401041563094558,0.00463219420366998,0.00505752540067555,0.00528708566417673,0.00683340161069826,0.0045410075297338,0.000985810629136948,0.000826656975907737,0.00510677034623208,0.00520819666812557,0.0050842924662836,0.0070508589351147,0.000935888400907284,5.64793629595724e-09,0.00477450542391771,0.00616470346685022,0.00664852397082151,0.00525190654996223,0.00102395178037035,0.00550044305296364,0.000767060004374774,0.00530792688498396,0.00622298195733182,0.00532259338662399,0.00338501839060246,0.00519383361795053,0.000846697248454221,0.00464251022789026,0.0049501928291555,0.00468788529241392,8.54768658307575e-10,0.00418187896748216,0.00494377098843104,0.00822490864264032,0.00498423472784547,0.00068113888208789,0.00504257245218603,0.00474104089724033,0.00493373351008053,0.000910127433083526,0.0053768319861042,0.00583090028448866,4.23686755112953e-11,0.00518715969494514,0.00577864366971356,0.0009659315199578,0.000755038028245458,0.00507106801121423
"17","7620","2014-06-25 21:40:00 CDT--2014-06-25 21:50:00 CDT",7,600,-3000,-1.10738554528218,17.2790697674419,1.0219130635444,"BEFORE","BEFORE",52.54744,0.993135126738612,-90.4122,"2014-06-25",176,-0.5798819904375,0.82470803030558,21.6666666666667,1,0,0,0,0,0,0,0,0,0.125917918307832,0.116972206623621,0.122245119724129,0.123581777025863,0.162619647681355,0.175669042332252,0.115839778902634,0.0972916915198032,0.201258427889919,0.169736503086255,0.125153214996627,0.125598566045579,0.138190081212436,0.147440547348052,0.12959248544781,0.116712109989727,0.125763664582727,0.111865035513105,0.192805345035546,0.114044061271206,0.134630695533095,0.189205358478849,0.118159101440934,0.158081445626347,0.158948027979603,0.110253503681123,0.0877822937784547,0.211766239472441,0.176383498131961,0.178454847958971,0.179859739324256,0.140037863189533,0.157312524578836,0.15806767332091,0.148067776042082,0.107311939047539,0.129986691081796,0.0854408259507243,0.11536871142665,0.12107030440779,0.126516943586631,0.149238948891266,0.10075648972816,0.101071986375997,0.146334000282152,0.102241514328937,0.152458300651195,0.100536287401703,0.157410229125053,0.135703248729277,0.16077574381994,0.246243763178127,0.12645923475733,0.111278614929934,0.155780410272358,0.117348333540051,0.155959505018158,0.0849414628235454,0.147936551068862,0.152543867731526,0.0990226901386695,0.111101866515288,0.180137903531158,0.154171210931964,0.181336719633932,0.159852928992018,0.131718051437719,0.20930111630859,0.168978905523841,0.151113493680997,0.166387000601448,0.146677268288936,0.111482149564175,0.13081604118632,0.11813542481728,0.165022397696288,0.102338897746322,0.140305938377031,0.0833849723997517,0.10447171202314,0.120412540205507,0.127274699682105,0.121115883770181,0.0840713595138966,0.0818264624246666,0.181243468850844,0.132333401876068,0.138928705717182,0.135270038597888,0.129324300469902,0.116770675684549,0.150671616230461,0.157007993331787,0.186773367696238,0.139152047033903,0.121591664598577,0.177325220372048,0.155687541121752,0.105652641080218,0.138266784275625
"18","7620","2014-06-25 22:00:00 CDT--2014-06-25 22:10:00 CDT",0,600,-1800,-1.22534292186237,17.2790697674419,1.0219130635444,"BEFORE","BEFORE",52.54744,0.993135126738612,-90.4122,"2014-06-25",176,-0.5798819904375,0.82470803030558,22,1,0,0,0,0,0,0,0,0,0.125917918307832,0.116972206623621,0.122245119724129,0.123581777025863,0.162619647681355,0.175669042332252,0.115839778902634,0.0972916915198032,0.201258427889919,0.169736503086255,0.125153214996627,0.125598566045579,0.138190081212436,0.147440547348052,0.12959248544781,0.116712109989727,0.125763664582727,0.111865035513105,0.192805345035546,0.114044061271206,0.134630695533095,0.189205358478849,0.118159101440934,0.158081445626347,0.158948027979603,0.110253503681123,0.0877822937784547,0.211766239472441,0.176383498131961,0.178454847958971,0.179859739324256,0.140037863189533,0.157312524578836,0.15806767332091,0.148067776042082,0.107311939047539,0.129986691081796,0.0854408259507243,0.11536871142665,0.12107030440779,0.126516943586631,0.149238948891266,0.10075648972816,0.101071986375997,0.146334000282152,0.102241514328937,0.152458300651195,0.100536287401703,0.157410229125053,0.135703248729277,0.16077574381994,0.246243763178127,0.12645923475733,0.111278614929934,0.155780410272358,0.117348333540051,0.155959505018158,0.0849414628235454,0.147936551068862,0.152543867731526,0.0990226901386695,0.111101866515288,0.180137903531158,0.154171210931964,0.181336719633932,0.159852928992018,0.131718051437719,0.20930111630859,0.168978905523841,0.151113493680997,0.166387000601448,0.146677268288936,0.111482149564175,0.13081604118632,0.11813542481728,0.165022397696288,0.102338897746322,0.140305938377031,0.0833849723997517,0.10447171202314,0.120412540205507,0.127274699682105,0.121115883770181,0.0840713595138966,0.0818264624246666,0.181243468850844,0.132333401876068,0.138928705717182,0.135270038597888,0.129324300469902,0.116770675684549,0.150671616230461,0.157007993331787,0.186773367696238,0.139152047033903,0.121591664598577,0.177325220372048,0.155687541121752,0.105652641080218,0.138266784275625
"19","7620","2014-06-25 23:00:00 CDT--2014-06-25 23:10:00 CDT",4,600,1800,-1.22534292186237,17.2790697674419,1.0219130635444,"CIVIL","CIVIL.1",52.54744,0.993135126738612,-90.4122,"2014-06-25",176,-0.5798819904375,0.82470803030558,23,1,1,0,0,0,0,0,0,0,0.341627755998586,0.377738953109964,0.506259873373859,0.472665157488951,0.293041848157734,0.319732979918076,0.405778631945572,0.320217746071117,0.473162145340457,0.451935038836297,0.356331797397498,0.307585081045997,0.326646450452943,0.350758455981716,0.445952705871866,0.565425469193621,0.296219108142849,0.420751652225264,0.394479290301754,0.334035763024278,0.3242182134019,0.346649073081543,0.408441028706195,0.396578834804082,0.406577388017278,0.287047852400948,0.479552933384046,0.434400918765722,0.547375348808576,0.325007012481828,0.367692999274353,0.273838761821491,0.519565883021642,0.448140799539681,0.412002737083696,0.465626505201785,0.45332300767672,0.458601690412008,0.370650646505239,0.398318141484709,0.358394126608173,0.444761162145428,0.456879000007694,0.374791846485383,0.581220206936251,0.372995945160182,0.279064501859632,0.341444893254959,0.279178408921311,0.237971604086946,0.327700994971068,0.2389124563048,0.292371167826425,0.481413643691883,0.289422793034116,0.431990604332625,0.338296994023636,0.393747547964158,0.493774028367564,0.225926998184533,0.371156488139384,0.426229897674214,0.572444235719845,0.508142357023525,0.338764996801592,0.461551901905566,0.296492652963752,0.422590114959352,0.397144761652729,0.344057531510216,0.363974403812873,0.316239939273295,0.26049316455407,0.366149962240435,0.307884096504751,0.590624099084411,0.398829900920515,0.349390434434725,0.320372738137883,0.450584836497193,0.364269427695335,0.36449359075785,0.408034744091004,0.378425760346566,0.261179263586196,0.362645286461962,0.348455233861769,0.33055468905611,0.449626776385056,0.35778214644562,0.409813691776296,0.33814751204494,0.390667881512037,0.474946772297627,0.48524708250169,0.266211914940779,0.481829307904759,0.402801305728875,0.406276210419748,0.49020016821748
"20","7620","2014-06-26 00:30:00 CDT--2014-06-26 00:40:00 CDT",3,600,7200,-0.694534727251537,17.2790697674419,1.0219130635444,"NAUTICAL","NAUTICAL.2",52.54744,0.993135126738612,-90.4122,"2014-06-25",176,-0.5798819904375,0.82470803030558,0.5,1,0,0,0,0,0,1,0,0,0.313807785004253,0.243618836122469,0.35507895847166,0.363597049754764,0.305593836092984,0.24836090237321,0.320125080958726,0.324679170599471,0.444803937537231,0.372341647314822,0.319967403601857,0.179803033629013,0.306433486011169,0.222985671704452,0.308913300059924,0.313036589683533,0.401059482285744,0.408707057405384,0.348713304232501,0.328441805606563,0.308647528222794,0.527922667626606,0.292713485989355,0.258375052630447,0.299834335493092,0.35947362508279,0.288578529283807,0.386615096179569,0.306964899143368,0.258223080046861,0.273944790940784,0.267884619776943,0.236510208592409,0.34276144231788,0.446706134848516,0.36400311504702,0.363914607767949,0.290760627560829,0.275331332096732,0.297402332791726,0.20774799496617,0.430749176540513,0.300078805966701,0.285412501607126,0.328305590415456,0.294837344506819,0.245419243348005,0.277509648116068,0.327685176887837,0.344062779097623,0.25179363071402,0.339214161728942,0.227079155454183,0.294423974295213,0.327128001214455,0.394836477109447,0.342113149640693,0.235728239749747,0.356801744945671,0.271404413209831,0.374259768218243,0.318555310014257,0.383007532677024,0.336328043495871,0.265276074928761,0.354915838896156,0.172480220967821,0.287459750244668,0.409415161499018,0.251190396295183,0.412139605410336,0.228355884229295,0.236559579859352,0.333002548251698,0.359512927202868,0.467595710325618,0.361431417269378,0.31448028948056,0.411176076179026,0.215418447898531,0.334891781924135,0.282346496037837,0.284521252215728,0.348866387100766,0.391497082229039,0.443741535966773,0.346950298668292,0.293274028945609,0.286047608302741,0.288096633376362,0.223334160587952,0.330957026340098,0.460228873814529,0.183984080791305,0.427971649639126,0.365579710744769,0.522595126892366,0.388366737287761,0.292315529833271,0.434078998990499
"21","7620","2014-06-26 01:30:00 CDT--2014-06-26 01:40:00 CDT",0,600,10800,-0.340662597510985,17.2790697674419,1.0219130635444,"NIGHT","NIGHT",52.54744,0.993135126738612,-90.4122,"2014-06-25",176,-0.5798819904375,0.82470803030558,1.5,1,0,0,0,1,0,0,0,0,1.06208620223602e-10,9.76877251149133e-10,3.91052463575467e-09,1.4138733401217e-08,1.51985326125699e-12,1.88282867686605e-09,6.35726878684378e-10,4.05018475351995e-08,1.66565800798911e-12,1.16272469677191e-08,2.76742472291548e-09,1.30849500564434e-08,9.50146348516524e-09,1.90541264417245e-09,6.14364976829306e-12,1.07661628484857e-08,1.03579886119707e-08,5.22450982478322e-11,1.0018580311156e-07,4.90764470844316e-10,1.96629280737174e-10,4.33522434668072e-10,7.02437134853212e-10,1.12152622474245e-08,5.30566923291311e-09,1.1234021054728e-08,1.90262695728764e-11,7.66440923712454e-09,2.03873479901167e-08,4.71670822840011e-09,4.41791694602966e-09,2.84128843611348e-09,2.05219600087228e-08,1.19012071437861e-10,2.79941561675495e-10,4.40139773049629e-09,1.20077834384871e-08,9.65544611040895e-09,7.1137648284211e-08,2.1353543884518e-11,3.13361223979205e-08,1.48271007567502e-08,9.2830395696512e-09,5.31377683334299e-08,1.02629750275798e-07,3.19315907302956e-10,6.82207985993416e-10,6.10426961540732e-09,1.70761219574824e-10,6.80469561964442e-09,2.3185087251927e-09,1.47951933333284e-08,2.25913881773239e-09,6.77386647588437e-12,1.72032905259741e-09,4.51529054101754e-11,3.87041450380332e-08,9.66983580552898e-12,2.46740953798486e-09,2.22616967394064e-08,6.47738270993341e-10,5.45414142089429e-11,4.44716568739912e-09,2.75018828205863e-10,9.33544158521851e-09,5.64609997996433e-09,5.95170934615768e-11,8.40096636025238e-11,4.56626838626385e-09,1.9007468326356e-08,8.0249683753561e-09,1.21569312467423e-10,1.28991523751114e-11,1.33575133447103e-11,5.21443226015116e-10,5.81073557759654e-12,8.75729846769965e-10,1.20319327389851e-09,6.92942563650188e-08,8.87759756183455e-09,2.8082447349814e-09,3.42195634231017e-09,8.55362007700617e-10,1.53584143563643e-09,1.55755681399074e-08,1.00141605990617e-09,6.60053846482954e-09,8.95967537611971e-09,9.48448491365373e-10,4.08489117026579e-10,2.87227221177997e-11,3.10728792034448e-08,8.42539097397644e-09,1.98871229829778e-09,8.71373204209672e-10,1.19075278744469e-08,2.12021920791459e-08,7.45521109952705e-09,1.24327007655647e-08,1.14755031077065e-08
